year,age,zero,one,two,three,four
1926.0,21,0.87,0.11,0.02,0.0,0.0
1927.0,21,0.85,0.13,0.02,0.0,0.0
1928.0,21,0.85,0.13,0.02,0.0,0.0
1929.0,21,0.8484848484848485,0.13131313131313133,0.020202020202020204,0.0,0.0
1929.0,21,0.8484848484848485,0.13131313131313133,0.020202020202020204,0.0,0.0
1930.0,21,0.84,0.13,0.03,0.0,0.0
1931.0,21,0.84,0.13,0.03,0.0,0.0
1932.0,21,0.84,0.13,0.03,0.0,0.0
1933.0,21,0.84,0.13,0.03,0.0,0.0
1934.0,21,0.8383838383838383,0.13131313131313133,0.030303030303030304,0.0,0.0
1934.0,21,0.8383838383838383,0.13131313131313133,0.030303030303030304,0.0,0.0
1935.0,21,0.8383838383838383,0.13131313131313133,0.030303030303030304,0.0,0.0
1936.0,21,0.8282828282828283,0.1414141414141414,0.030303030303030304,0.0,0.0
1937.0,21,0.82,0.15,0.03,0.0,0.0
1938.0,21,0.8,0.15,0.04,0.01,0.0
1939.0,21,0.79,0.16,0.04,0.01,0.0
1939.0,21,0.79,0.16,0.04,0.01,0.0
1940.0,21,0.7878787878787878,0.16161616161616163,0.04040404040404041,0.010101010101010102,0.0
1941.0,21,0.77,0.17,0.05,0.01,0.0
1942.0,21,0.77,0.17,0.05,0.01,0.0
1943.0,21,0.76,0.17,0.06,0.01,0.0
1944.0,21,0.7575757575757576,0.1717171717171717,0.06060606060606061,0.010101010101010102,0.0
1944.0,21,0.7575757575757576,0.1717171717171717,0.06060606060606061,0.010101010101010102,0.0
1945.0,21,0.7474747474747475,0.18181818181818182,0.06060606060606061,0.010101010101010102,0.0
1946.0,21,0.74,0.18,0.07,0.01,0.0
1947.0,21,0.75,0.18,0.06,0.01,0.0
1948.0,21,0.74,0.18,0.07,0.01,0.0
1949.0,21,0.74,0.18,0.07,0.01,0.0
1949.0,21,0.74,0.18,0.07,0.01,0.0
1950.0,21,0.74,0.18,0.07,0.01,0.0
1951.0,21,0.73,0.19,0.07,0.01,0.0
1952.0,21,0.73,0.19,0.07,0.01,0.0
1953.0,21,0.74,0.18,0.07,0.01,0.0
1954.0,21,0.7524752475247525,0.16831683168316833,0.06930693069306931,0.009900990099009901,0.0
1954.0,21,0.7524752475247525,0.16831683168316833,0.06930693069306931,0.009900990099009901,0.0
1955.0,21,0.77,0.16,0.06,0.01,0.0
1956.0,21,0.78,0.15,0.06,0.01,0.0
1957.0,21,0.8,0.14,0.05,0.01,0.0
1958.0,21,0.801980198019802,0.13861386138613863,0.04950495049504951,0.009900990099009901,0.0
1959.0,21,0.8118811881188119,0.12871287128712872,0.04950495049504951,0.009900990099009901,0.0
1959.0,21,0.8118811881188119,0.12871287128712872,0.04950495049504951,0.009900990099009901,0.0
1960.0,21,0.82,0.13,0.04,0.01,0.0
1961.0,21,0.82,0.13,0.04,0.01,0.0
1962.0,21,0.83,0.12,0.04,0.01,0.0
1963.0,21,0.8316831683168316,0.1188118811881188,0.039603960396039604,0.009900990099009901,0.0
1964.0,21,0.8415841584158416,0.10891089108910891,0.039603960396039604,0.009900990099009901,0.0
1964.0,21,0.8415841584158416,0.10891089108910891,0.039603960396039604,0.009900990099009901,0.0
1965.0,21,0.8415841584158416,0.10891089108910891,0.039603960396039604,0.009900990099009901,0.0
1966.0,21,0.8316831683168316,0.1188118811881188,0.039603960396039604,0.009900990099009901,0.0
1967.0,21,0.8316831683168316,0.1188118811881188,0.039603960396039604,0.009900990099009901,0.0
1968.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1969.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1969.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1970.0,21,0.82,0.13,0.04,0.01,0.0
1971.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1972.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1973.0,21,0.8217821782178217,0.12871287128712872,0.039603960396039604,0.009900990099009901,0.0
1974.0,21,0.83,0.12,0.04,0.01,0.0
1974.0,21,0.83,0.12,0.04,0.01,0.0
1975.0,21,0.84,0.12,0.03,0.01,0.0
1976.0,21,0.8316831683168316,0.1188118811881188,0.039603960396039604,0.009900990099009901,0.0
1977.0,21,0.83,0.13,0.03,0.01,0.0
1978.0,21,0.83,0.13,0.03,0.01,0.0
1979.0,21,0.83,0.13,0.03,0.01,0.0
1979.0,21,0.83,0.13,0.03,0.01,0.0
1980.0,21,0.83,0.13,0.03,0.01,0.0
1981.0,21,0.8217821782178217,0.13861386138613863,0.0297029702970297,0.009900990099009901,0.0
1982.0,21,0.83,0.13,0.03,0.01,0.0
1983.0,21,0.84,0.12,0.04,0.0,0.0
1984.0,21,0.8484848484848485,0.12121212121212122,0.030303030303030304,0.0,0.0
1984.0,21,0.8484848484848485,0.12121212121212122,0.030303030303030304,0.0,0.0
1985.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1986.0,21,0.8484848484848485,0.12121212121212122,0.030303030303030304,0.0,0.0
1987.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1988.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1989.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1989.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1990.0,21,0.8585858585858586,0.1111111111111111,0.030303030303030304,0.0,0.0
1991.0,21,0.8686868686868687,0.10101010101010101,0.030303030303030304,0.0,0.0
1992.0,21,0.8787878787878788,0.09090909090909091,0.030303030303030304,0.0,0.0
1993.0,21,0.88,0.09,0.03,0.0,0.0
1994.0,21,0.9,0.07,0.03,0.0,0.0
1994.0,21,0.9,0.07,0.03,0.0,0.0
1995.0,21,0.9,0.07,0.03,0.0,0.0
1996.0,21,0.9191919191919192,0.06060606060606061,0.020202020202020204,0.0,0.0
1997.0,21,0.9191919191919192,0.06060606060606061,0.020202020202020204,0.0,0.0
1998.0,21,0.92,0.06,0.02,0.0,0.0
1999.0,21,0.92,0.06,0.02,0.0,0.0
1999.0,21,0.92,0.06,0.02,0.0,0.0
1920.0,22,0.83,0.14,0.03,0.0,0.0
1921.0,22,0.82,0.15,0.03,0.0,0.0
1922.0,22,0.8181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.0
1923.0,22,0.81,0.16,0.03,0.0,0.0
1924.0,22,0.81,0.16,0.03,0.0,0.0
1924.0,22,0.81,0.16,0.03,0.0,0.0
1925.0,22,0.8,0.17,0.03,0.0,0.0
1926.0,22,0.7623762376237624,0.18811881188118812,0.039603960396039604,0.009900990099009901,0.0
1927.0,22,0.76,0.19,0.04,0.01,0.0
1928.0,22,0.76,0.19,0.04,0.01,0.0
1929.0,22,0.76,0.18,0.05,0.01,0.0
1929.0,22,0.76,0.18,0.05,0.01,0.0
1930.0,22,0.76,0.18,0.05,0.01,0.0
1931.0,22,0.76,0.18,0.05,0.01,0.0
1932.0,22,0.76,0.18,0.05,0.01,0.0
1933.0,22,0.7575757575757576,0.18181818181818182,0.050505050505050504,0.010101010101010102,0.0
1934.0,22,0.75,0.19,0.05,0.01,0.0
1934.0,22,0.75,0.19,0.05,0.01,0.0
1935.0,22,0.7474747474747475,0.1919191919191919,0.050505050505050504,0.010101010101010102,0.0
1936.0,22,0.73,0.2,0.06,0.01,0.0
1937.0,22,0.7272727272727273,0.20202020202020202,0.06060606060606061,0.010101010101010102,0.0
1938.0,22,0.71,0.21,0.07,0.01,0.0
1939.0,22,0.7,0.21,0.07,0.02,0.0
1939.0,22,0.7,0.21,0.07,0.02,0.0
1940.0,22,0.69,0.21,0.08,0.02,0.0
1941.0,22,0.67,0.22,0.09,0.02,0.0
1942.0,22,0.67,0.22,0.09,0.02,0.0
1943.0,22,0.6767676767676768,0.21212121212121213,0.09090909090909091,0.020202020202020204,0.0
1944.0,22,0.66,0.21,0.1,0.02,0.01
1944.0,22,0.66,0.21,0.1,0.02,0.01
1945.0,22,0.65,0.22,0.1,0.02,0.01
1946.0,22,0.6565656565656566,0.2222222222222222,0.10101010101010101,0.020202020202020204,0.0
1947.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1948.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1949.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1949.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1950.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1951.0,22,0.6666666666666666,0.21212121212121213,0.10101010101010101,0.020202020202020204,0.0
1952.0,22,0.67,0.21,0.1,0.02,0.0
1953.0,22,0.68,0.2,0.1,0.02,0.0
1954.0,22,0.693069306930693,0.18811881188118812,0.09900990099009901,0.019801980198019802,0.0
1954.0,22,0.693069306930693,0.18811881188118812,0.09900990099009901,0.019801980198019802,0.0
1955.0,22,0.71,0.18,0.09,0.02,0.0
1956.0,22,0.7373737373737373,0.1717171717171717,0.08080808080808081,0.010101010101010102,0.0
1957.0,22,0.7474747474747475,0.16161616161616163,0.08080808080808081,0.010101010101010102,0.0
1958.0,22,0.7575757575757576,0.16161616161616163,0.0707070707070707,0.010101010101010102,0.0
1959.0,22,0.7676767676767676,0.15151515151515152,0.0707070707070707,0.010101010101010102,0.0
1959.0,22,0.7676767676767676,0.15151515151515152,0.0707070707070707,0.010101010101010102,0.0
1960.0,22,0.77,0.15,0.07,0.01,0.0
1961.0,22,0.7777777777777778,0.1414141414141414,0.0707070707070707,0.010101010101010102,0.0
1962.0,22,0.78,0.14,0.07,0.01,0.0
1963.0,22,0.79,0.14,0.06,0.01,0.0
1964.0,22,0.8,0.13,0.06,0.01,0.0
1964.0,22,0.8,0.13,0.06,0.01,0.0
1965.0,22,0.8,0.13,0.06,0.01,0.0
1966.0,22,0.8,0.13,0.06,0.01,0.0
1967.0,22,0.79,0.14,0.06,0.01,0.0
1968.0,22,0.78,0.15,0.06,0.01,0.0
1969.0,22,0.78,0.15,0.06,0.01,0.0
1969.0,22,0.78,0.15,0.06,0.01,0.0
1970.0,22,0.78,0.15,0.06,0.01,0.0
1971.0,22,0.7878787878787878,0.15151515151515152,0.050505050505050504,0.010101010101010102,0.0
1972.0,22,0.79,0.15,0.05,0.01,0.0
1973.0,22,0.797979797979798,0.1414141414141414,0.050505050505050504,0.010101010101010102,0.0
1974.0,22,0.8,0.14,0.05,0.01,0.0
1974.0,22,0.8,0.14,0.05,0.01,0.0
1975.0,22,0.8,0.14,0.05,0.01,0.0
1976.0,22,0.8,0.14,0.05,0.01,0.0
1977.0,22,0.797979797979798,0.1414141414141414,0.050505050505050504,0.010101010101010102,0.0
1978.0,22,0.797979797979798,0.1414141414141414,0.050505050505050504,0.010101010101010102,0.0
1979.0,22,0.79,0.15,0.05,0.01,0.0
1979.0,22,0.79,0.15,0.05,0.01,0.0
1980.0,22,0.79,0.15,0.05,0.01,0.0
1981.0,22,0.79,0.15,0.05,0.01,0.0
1982.0,22,0.797979797979798,0.1414141414141414,0.050505050505050504,0.010101010101010102,0.0
1983.0,22,0.8,0.14,0.05,0.01,0.0
