year,age,one,two,three,four
1942.0,21,0.8333333333333333,0.16666666666666666,0.0,0.0
1943.0,21,0.8333333333333333,0.16666666666666666,0.0,0.0
1944.0,21,0.9090909090909092,0.09090909090909093,0.0,0.0
1945.0,21,0.8461538461538461,0.15384615384615385,0.0,0.0
1945.0,21,0.8461538461538461,0.15384615384615385,0.0,0.0
1946.0,21,0.8461538461538461,0.15384615384615385,0.0,0.0
1947.0,21,0.8461538461538461,0.15384615384615385,0.0,0.0
1948.0,21,0.8666666666666667,0.13333333333333333,0.0,0.0
1949.0,21,0.8666666666666667,0.13333333333333333,0.0,0.0
1950.0,21,0.8666666666666667,0.13333333333333333,0.0,0.0
1950.0,21,0.8666666666666667,0.13333333333333333,0.0,0.0
1951.0,21,0.8125,0.1875,0.0,0.0
1952.0,21,0.8125,0.1875,0.0,0.0
1953.0,21,0.8125,0.1875,0.0,0.0
1954.0,21,0.8125,0.1875,0.0,0.0
1955.0,21,0.8125,0.1875,0.0,0.0
1955.0,21,0.8125,0.1875,0.0,0.0
1956.0,21,0.8125,0.1875,0.0,0.0
1957.0,21,0.8235294117647058,0.17647058823529413,0.0,0.0
1958.0,21,0.8333333333333334,0.16666666666666666,0.0,0.0
1959.0,21,0.7499999999999999,0.19999999999999998,0.049999999999999996,0.0
1960.0,21,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.0
1960.0,21,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.0
1961.0,21,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.0
1962.0,21,0.7391304347826086,0.21739130434782605,0.04347826086956521,0.0
1963.0,21,0.7391304347826086,0.21739130434782605,0.04347826086956521,0.0
1964.0,21,0.7083333333333334,0.24999999999999997,0.041666666666666664,0.0
1965.0,21,0.7083333333333333,0.25,0.04166666666666667,0.0
1965.0,21,0.7083333333333333,0.25,0.04166666666666667,0.0
1966.0,21,0.72,0.24,0.04,0.0
1967.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1968.0,21,0.72,0.24,0.04,0.0
1969.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1970.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1970.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1971.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1972.0,21,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.0
1973.0,21,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.0
1974.0,21,0.6923076923076923,0.2692307692307693,0.038461538461538464,0.0
1975.0,21,0.6799999999999999,0.27999999999999997,0.039999999999999994,0.0
1975.0,21,0.6799999999999999,0.27999999999999997,0.039999999999999994,0.0
1976.0,21,0.6956521739130435,0.2608695652173913,0.043478260869565216,0.0
1977.0,21,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0
1978.0,21,0.7000000000000001,0.25,0.049999999999999996,0.0
1979.0,21,0.7000000000000001,0.25,0.049999999999999996,0.0
1980.0,21,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
1980.0,21,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
1981.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1982.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1983.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1984.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1985.0,21,0.6875,0.25,0.0625,0.0
1985.0,21,0.6875,0.25,0.0625,0.0
1986.0,21,0.6875,0.25,0.0625,0.0
1987.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1988.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1989.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1990.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1990.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1991.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1992.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1993.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1994.0,21,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1995.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1995.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1996.0,21,0.75,0.1875,0.0625,0.0
1997.0,21,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1998.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
1999.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
2000.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
2000.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
2001.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
2002.0,21,0.7777777777777778,0.16666666666666663,0.05555555555555555,0.0
2003.0,21,0.7647058823529411,0.1764705882352941,0.058823529411764705,0.0
2004.0,21,0.75,0.25,0.0,0.0
2005.0,21,0.8,0.2,0.0,0.0
2005.0,21,0.8,0.2,0.0,0.0
2006.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2007.0,21,0.8,0.2,0.0,0.0
2008.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2009.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2010.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2010.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2011.0,21,0.7857142857142857,0.2142857142857143,0.0,0.0
2012.0,21,0.7692307692307692,0.23076923076923075,0.0,0.0
2013.0,21,0.75,0.25,0.0,0.0
2014.0,21,0.75,0.25,0.0,0.0
2015.0,21,0.7000000000000001,0.3,0.0,0.0
2015.0,21,0.7000000000000001,0.3,0.0,0.0
2016.0,21,0.7000000000000001,0.3,0.0,0.0
2017.0,21,0.75,0.25,0.0,0.0
2018.0,21,0.75,0.25,0.0,0.0
2019.0,21,0.75,0.25,0.0,0.0
2020.0,21,0.75,0.25,0.0,0.0
2020.0,21,0.75,0.25,0.0,0.0
1942.0,22,0.823529411764706,0.1764705882352941,0.0,0.0
1943.0,22,0.8333333333333334,0.16666666666666666,0.0,0.0
1944.0,22,0.8333333333333334,0.16666666666666666,0.0,0.0
1945.0,22,0.8421052631578947,0.15789473684210525,0.0,0.0
1946.0,22,0.8421052631578947,0.15789473684210525,0.0,0.0
1946.0,22,0.8421052631578947,0.15789473684210525,0.0,0.0
1947.0,22,0.85,0.15,0.0,0.0
1948.0,22,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.0
1949.0,22,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.0
1950.0,22,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.0
1951.0,22,0.75,0.20833333333333334,0.04166666666666667,0.0
1951.0,22,0.75,0.20833333333333334,0.04166666666666667,0.0
1952.0,22,0.75,0.20833333333333334,0.04166666666666667,0.0
1953.0,22,0.75,0.20833333333333334,0.04166666666666667,0.0
1954.0,22,0.75,0.20833333333333334,0.04166666666666667,0.0
1955.0,22,0.75,0.20833333333333331,0.04166666666666667,0.0
1956.0,22,0.76,0.2,0.04,0.0
1956.0,22,0.76,0.2,0.04,0.0
1957.0,22,0.7600000000000001,0.20000000000000004,0.04000000000000001,0.0
1958.0,22,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.0
1959.0,22,0.7407407407407406,0.2222222222222222,0.037037037037037035,0.0
1960.0,22,0.7241379310344827,0.24137931034482757,0.034482758620689655,0.0
1961.0,22,0.6999999999999998,0.2333333333333333,0.06666666666666665,0.0
1961.0,22,0.6999999999999998,0.2333333333333333,0.06666666666666665,0.0
1962.0,22,0.6774193548387096,0.25806451612903225,0.06451612903225806,0.0
1963.0,22,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.0
1964.0,22,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.0
1965.0,22,0.65625,0.28125,0.0625,0.0
1966.0,22,0.6176470588235293,0.29411764705882354,0.058823529411764705,0.029411764705882353
1966.0,22,0.6176470588235293,0.29411764705882354,0.058823529411764705,0.029411764705882353
1967.0,22,0.6285714285714286,0.2857142857142857,0.05714285714285714,0.02857142857142857
1968.0,22,0.6470588235294118,0.29411764705882354,0.05882352941176471,0.0
1969.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1970.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1971.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1971.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1972.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1973.0,22,0.6363636363636364,0.303030303030303,0.06060606060606061,0.0
1974.0,22,0.6363636363636364,0.30303030303030304,0.06060606060606061,0.0
1975.0,22,0.6249999999999999,0.31249999999999994,0.062499999999999986,0.0
1976.0,22,0.6129032258064515,0.32258064516129026,0.06451612903225805,0.0
1976.0,22,0.6129032258064515,0.32258064516129026,0.06451612903225805,0.0
1977.0,22,0.6206896551724137,0.31034482758620685,0.06896551724137931,0.0
1978.0,22,0.6538461538461537,0.3076923076923077,0.038461538461538464,0.0
1979.0,22,0.64,0.32,0.04,0.0
1980.0,22,0.6666666666666667,0.29166666666666663,0.04166666666666667,0.0
1981.0,22,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
1981.0,22,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
1982.0,22,0.6521739130434782,0.30434782608695654,0.043478260869565216,0.0
1983.0,22,0.6363636363636364,0.3181818181818182,0.04545454545454546,0.0
1984.0,22,0.6363636363636364,0.3181818181818182,0.04545454545454545,0.0
1985.0,22,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.0
1986.0,22,0.65,0.3,0.049999999999999996,0.0
1986.0,22,0.65,0.3,0.049999999999999996,0.0
1987.0,22,0.65,0.3,0.049999999999999996,0.0
1988.0,22,0.65,0.3,0.049999999999999996,0.0
1989.0,22,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.0
1990.0,22,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0
1991.0,22,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0
1991.0,22,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0
1992.0,22,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0
1993.0,22,0.7142857142857143,0.23809523809523808,0.04761904761904762,0.0
1994.0,22,0.7142857142857142,0.23809523809523808,0.047619047619047616,0.0
1995.0,22,0.7,0.25,0.05,0.0
1996.0,22,0.7000000000000001,0.25,0.049999999999999996,0.0
1996.0,22,0.7000000000000001,0.25,0.049999999999999996,0.0
1997.0,22,0.7000000000000001,0.25,0.049999999999999996,0.0
1998.0,22,0.7000000000000001,0.25,0.049999999999999996,0.0
1999.0,22,0.7,0.25,0.05,0.0
2000.0,22,0.7,0.25,0.05,0.0
2001.0,22,0.7142857142857142,0.23809523809523808,0.047619047619047616,0.0
2001.0,22,0.7142857142857142,0.23809523809523808,0.047619047619047616,0.0
2002.0,22,0.7142857142857142,0.23809523809523808,0.047619047619047616,0.0
2003.0,22,0.7142857142857142,0.23809523809523808,0.047619047619047616,0.0
2004.0,22,0.7,0.25,0.05,0.0
2005.0,22,0.7000000000000001,0.25,0.049999999999999996,0.0
2006.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2006.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2007.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2008.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2009.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2010.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2011.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2011.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2012.0,22,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
2013.0,22,0.6470588235294117,0.29411764705882354,0.058823529411764705,0.0
2014.0,22,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.0
2015.0,22,0.6666666666666666,0.2666666666666666,0.06666666666666665,0.0
2016.0,22,0.6428571428571428,0.2857142857142857,0.07142857142857142,0.0
2016.0,22,0.6428571428571428,0.2857142857142857,0.07142857142857142,0.0
2017.0,22,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0
2018.0,22,0.6666666666666667,0.25,0.08333333333333334,0.0
2019.0,22,0.7272727272727273,0.2727272727272727,0.0,0.0
2020.0,22,0.7272727272727273,0.2727272727272727,0.0,0.0
2020.0,22,0.7272727272727273,0.2727272727272727,0.0,0.0
1943.0,23,0.76,0.2,0.04,0.0
1944.0,23,0.7692307692307693,0.19230769230769232,0.038461538461538464,0.0
1945.0,23,0.7692307692307692,0.1923076923076923,0.038461538461538464,0.0
1946.0,23,0.7777777777777777,0.18518518518518517,0.037037037037037035,0.0
1947.0,23,0.7857142857142857,0.17857142857142858,0.03571428571428571,0.0
1947.0,23,0.7857142857142857,0.17857142857142858,0.03571428571428571,0.0
1948.0,23,0.7741935483870968,0.1935483870967742,0.03225806451612903,0.0
1949.0,23,0.78125,0.1875,0.03125,0.0
1950.0,23,0.75,0.21874999999999997,0.03125,0.0
1951.0,23,0.75,0.21874999999999997,0.03125,0.0
1952.0,23,0.7187499999999999,0.21874999999999997,0.062499999999999986,0.0
1952.0,23,0.7187499999999999,0.21874999999999997,0.062499999999999986,0.0
1953.0,23,0.7187499999999999,0.21874999999999997,0.0625,0.0
1954.0,23,0.7187499999999999,0.21874999999999997,0.0625,0.0
1955.0,23,0.696969696969697,0.24242424242424243,0.06060606060606061,0.0
1956.0,23,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1957.0,23,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1957.0,23,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1958.0,23,0.6756756756756757,0.24324324324324323,0.05405405405405406,0.02702702702702703
1959.0,23,0.6756756756756757,0.24324324324324323,0.05405405405405406,0.02702702702702703
1960.0,23,0.6578947368421053,0.2631578947368421,0.05263157894736842,0.02631578947368421
1961.0,23,0.625,0.27499999999999997,0.075,0.024999999999999998
1962.0,23,0.625,0.27499999999999997,0.075,0.024999999999999998
1962.0,23,0.625,0.27499999999999997,0.075,0.024999999999999998
1963.0,23,0.619047619047619,0.2857142857142857,0.07142857142857142,0.023809523809523808
1964.0,23,0.5909090909090909,0.29545454545454547,0.09090909090909091,0.022727272727272728
1965.0,23,0.5813953488372093,0.3023255813953489,0.09302325581395349,0.023255813953488372
1966.0,23,0.5813953488372093,0.3023255813953489,0.09302325581395349,0.023255813953488372
1967.0,23,0.5681818181818182,0.31818181818181823,0.09090909090909091,0.022727272727272728
1967.0,23,0.5681818181818182,0.31818181818181823,0.09090909090909091,0.022727272727272728
1968.0,23,0.5681818181818182,0.31818181818181823,0.09090909090909091,0.022727272727272728
1969.0,23,0.5681818181818182,0.31818181818181823,0.09090909090909091,0.022727272727272728
1970.0,23,0.5714285714285714,0.3333333333333333,0.07142857142857142,0.023809523809523808
1971.0,23,0.5581395348837209,0.32558139534883723,0.09302325581395349,0.023255813953488372
1972.0,23,0.5609756097560975,0.34146341463414637,0.07317073170731707,0.024390243902439022
1972.0,23,0.5609756097560975,0.34146341463414637,0.07317073170731707,0.024390243902439022
1973.0,23,0.5609756097560975,0.34146341463414637,0.07317073170731707,0.024390243902439022
1974.0,23,0.5499999999999999,0.35000000000000003,0.075,0.024999999999999998
1975.0,23,0.5499999999999999,0.35000000000000003,0.075,0.024999999999999998
1976.0,23,0.5526315789473684,0.34210526315789475,0.07894736842105263,0.02631578947368421
1977.0,23,0.5555555555555556,0.36111111111111116,0.08333333333333333,0.0
1977.0,23,0.5555555555555556,0.36111111111111116,0.08333333333333333,0.0
1978.0,23,0.5757575757575757,0.3636363636363636,0.06060606060606061,0.0
1979.0,23,0.5806451612903225,0.3548387096774193,0.06451612903225806,0.0
1980.0,23,0.5806451612903225,0.3548387096774193,0.06451612903225806,0.0
1981.0,23,0.6,0.3333333333333333,0.06666666666666667,0.0
1982.0,23,0.5862068965517241,0.3448275862068965,0.06896551724137931,0.0
1982.0,23,0.5862068965517241,0.3448275862068965,0.06896551724137931,0.0
1983.0,23,0.5714285714285714,0.3571428571428571,0.07142857142857142,0.0
1984.0,23,0.5925925925925926,0.3333333333333333,0.07407407407407407,0.0
1985.0,23,0.5769230769230769,0.34615384615384615,0.07692307692307693,0.0
1986.0,23,0.6,0.32,0.08,0.0
1987.0,23,0.6000000000000001,0.32000000000000006,0.08000000000000002,0.0
1987.0,23,0.6000000000000001,0.32000000000000006,0.08000000000000002,0.0
1988.0,23,0.6000000000000001,0.32000000000000006,0.08000000000000002,0.0
1989.0,23,0.6000000000000001,0.32000000000000006,0.08000000000000002,0.0
1990.0,23,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0
1991.0,23,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0
1992.0,23,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0
1992.0,23,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0
1993.0,23,0.6296296296296297,0.2962962962962963,0.07407407407407407,0.0
1994.0,23,0.64,0.27999999999999997,0.08,0.0
1995.0,23,0.64,0.28,0.08,0.0
1996.0,23,0.625,0.2916666666666667,0.08333333333333334,0.0
1997.0,23,0.625,0.2916666666666667,0.08333333333333334,0.0
1997.0,23,0.625,0.2916666666666667,0.08333333333333334,0.0
1998.0,23,0.625,0.2916666666666667,0.08333333333333334,0.0
1999.0,23,0.625,0.2916666666666667,0.08333333333333334,0.0
2000.0,23,0.6666666666666667,0.29166666666666663,0.04166666666666667,0.0
2001.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2002.0,23,0.6666666666666667,0.29166666666666663,0.04166666666666667,0.0
2002.0,23,0.6666666666666667,0.29166666666666663,0.04166666666666667,0.0
2003.0,23,0.6666666666666667,0.29166666666666663,0.04166666666666667,0.0
2004.0,23,0.64,0.28,0.08,0.0
2005.0,23,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.0
2006.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2007.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2007.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2008.0,23,0.6363636363636364,0.3181818181818182,0.04545454545454546,0.0
2009.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2010.0,23,0.6521739130434783,0.30434782608695654,0.04347826086956522,0.0
2011.0,23,0.6363636363636364,0.3181818181818182,0.04545454545454546,0.0
2012.0,23,0.6363636363636364,0.3181818181818182,0.04545454545454546,0.0
2012.0,23,0.6363636363636364,0.3181818181818182,0.04545454545454546,0.0
2013.0,23,0.619047619047619,0.33333333333333326,0.047619047619047616,0.0
2014.0,23,0.631578947368421,0.3157894736842105,0.05263157894736842,0.0
2015.0,23,0.611111111111111,0.3333333333333333,0.05555555555555556,0.0
2016.0,23,0.6470588235294117,0.29411764705882354,0.058823529411764705,0.0
2017.0,23,0.6249999999999999,0.31249999999999994,0.062499999999999986,0.0
2017.0,23,0.6249999999999999,0.31249999999999994,0.062499999999999986,0.0
2018.0,23,0.6,0.3333333333333333,0.06666666666666667,0.0
2019.0,23,0.5999999999999999,0.3333333333333333,0.06666666666666665,0.0
2020.0,23,0.6428571428571428,0.2857142857142857,0.07142857142857142,0.0
2020.0,23,0.6428571428571428,0.2857142857142857,0.07142857142857142,0.0
1944.0,24,0.7272727272727272,0.21212121212121213,0.06060606060606061,0.0
1945.0,24,0.7142857142857142,0.22857142857142856,0.05714285714285714,0.0
1946.0,24,0.7058823529411764,0.23529411764705882,0.058823529411764705,0.0
1947.0,24,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.0
1948.0,24,0.7249999999999999,0.22499999999999998,0.049999999999999996,0.0
1948.0,24,0.7249999999999999,0.22499999999999998,0.049999999999999996,0.0
1949.0,24,0.7249999999999999,0.22499999999999998,0.049999999999999996,0.0
1950.0,24,0.7,0.25,0.05,0.0
1951.0,24,0.6829268292682927,0.24390243902439024,0.048780487804878044,0.024390243902439022
1952.0,24,0.6585365853658537,0.24390243902439024,0.07317073170731707,0.024390243902439022
1953.0,24,0.6585365853658537,0.24390243902439024,0.07317073170731707,0.024390243902439022
1953.0,24,0.6585365853658537,0.24390243902439024,0.07317073170731707,0.024390243902439022
1954.0,24,0.6428571428571428,0.26190476190476186,0.07142857142857142,0.023809523809523808
1955.0,24,0.6428571428571428,0.26190476190476186,0.07142857142857142,0.023809523809523808
1956.0,24,0.6428571428571428,0.26190476190476186,0.07142857142857142,0.023809523809523808
1957.0,24,0.6428571428571428,0.26190476190476186,0.07142857142857142,0.02380952380952381
1958.0,24,0.6444444444444445,0.26666666666666666,0.06666666666666667,0.022222222222222227
1958.0,24,0.6444444444444445,0.26666666666666666,0.06666666666666667,0.022222222222222227
1959.0,24,0.6222222222222222,0.28888888888888886,0.06666666666666665,0.02222222222222222
1960.0,24,0.6086956521739131,0.2826086956521739,0.08695652173913043,0.021739130434782608
